Record IDs,Factor 1,Factor 2,Factor 3,Cluster
16960,-0.090829754,-0.315664316,0.238255726,1
16961,0.347570306,-0.304996222,-0.807600053,1
16962,0.480362253,-0.260103713,0.101208224,1
16963,-0.376002012,0.698883998,0.009374774,1
16964,0.172873537,0.23867007,0.058089702,1
16965,-0.072394558,-0.424981236,0.241666516,1
16966,-0.014248828,-0.174699952,0.196484805,1
16967,-0.049609648,0.45229239,0.511018024,1
16968,0.375038142,0.003720831,-1.219905852,1
16969,-0.150377431,-0.243110133,-0.357529779,1
16970,-0.10458958,-0.063132378,0.198686309,1
16971,-0.335684705,0.055526387,-0.302429328,1
16972,-0.457703859,-0.127901614,-0.776092542,1
16973,0.126420036,0.738960477,1.086971011,1
16974,0.179394982,-0.120863731,0.128087536,1
16975,0.597228556,-0.43890406,0.538478953,1
16976,-0.054944406,0.018953594,0.492316054,1
16977,-0.082249447,-0.330213515,0.170937506,1
16978,-0.077084093,0.205022796,0.39692927,1
16979,-0.154628568,-0.07771233,0.315369117,1
16980,-0.101651939,-0.00738935,0.299645413,1
16981,-0.124977985,0.766369711,-0.078978137,1
16982,0.050991483,-0.349985328,0.29450112,1
16983,0.277825679,0.324669185,0.660857247,1
16984,-0.221801606,0.097984517,-0.403805511,1
16985,-0.036166507,-0.161777002,-0.63496616,1
16986,-0.108126078,-0.432383225,0.039950271,1
16987,-0.956662123,1.797907124,-1.007711718,2
16988,-0.063398366,-0.268776222,0.040429164,1
16989,0.665957666,-0.584869239,-0.12344212,1
16990,0.717344886,-0.272763786,0.534818099,1
16991,-0.107669605,1.000364869,0.624383955,1
16992,0.301483723,0.801730786,0.703798824,1
16993,-0.051455833,-0.33036113,-0.362552988,1
16994,0.175181698,-0.358615153,-0.153797498,1
16995,0.019783262,0.195098037,0.430178749,1
16996,-0.036762269,-0.329880292,0.304654033,1
16997,0.007569029,-0.334374314,0.352597806,1
16998,-0.093594841,-1.194427222,-3.014359363,2
16999,-0.278839743,0.859386852,-0.144866964,1
17000,-0.209467403,-0.101719093,0.104931628,1
17001,-0.114020522,0.902633841,0.529874918,1
17002,-0.044144963,-0.148310821,0.42174072,1
17003,-0.019653278,0.011600968,0.484365097,1
17004,-0.06646811,0.076355525,0.333215099,1
17005,-0.075912508,-0.231701712,0.249720432,1
17006,-0.112882762,0.442514902,0.02353856,1
17007,0.010996915,0.129737311,-1.175448041,1
17008,-0.028456544,-0.24479331,0.390580399,1
17009,0.028604531,0.162103486,0.176913141,1
17010,0.092325824,0.552131975,0.333471541,1
17011,-0.059137432,-0.259055394,0.441112509,1
17012,0.213077971,0.176115428,-0.285608741,1
17013,-0.139105489,0.541903753,0.721014032,1
17014,-0.070655917,-0.239277487,0.344390913,1
17015,-0.151353282,-0.472662033,-0.171262659,1
17016,0.492385849,1.511760836,-0.354348855,1
17017,-0.093869144,-0.256064367,-0.095760642,1
17018,0.370710124,0.747618194,1.064905981,1
17019,0.284702712,0.79899802,-0.225252181,1
17020,-0.036264458,-0.31932019,0.038432579,1
17021,-0.154781765,-0.0903691,0.172157388,1
17022,0.008857538,-0.211629466,0.442393202,1
17023,0.247125988,-0.569047235,0.28273161,1
17024,-0.006808097,-0.225083438,0.457890085,1
17025,-0.0679114,-0.178693936,-0.320933106,1
17026,-0.014449667,-0.18284394,0.496494827,1
17027,-0.201927572,-0.289433425,0.031650368,1
17028,-0.027427144,-0.092412919,0.21297386,1
17029,0.161013784,-0.301202998,0.450110098,1
17030,-0.087769438,-0.263425595,0.333720688,1
17031,-0.220199919,0.699481939,-9.644074494,2
17032,-0.363541478,0.126691377,-0.300390183,1
17033,-0.235484183,-0.209357899,-0.268503121,1
17034,-0.121018448,-1.259214912,-2.288073396,2
17035,0.281919745,0.194631516,0.402449237,1
17036,-0.024669463,-0.377651636,0.31974037,1
17037,0.77539057,0.207072979,0.153637937,1
17038,-0.072213933,-0.242855354,0.270252711,1
17039,-0.065033816,-0.352045103,0.062710702,1
17040,0.074497115,-0.301962867,0.301371157,1
17041,-0.32287672,0.102009615,-1.33450518,2
17042,0.13923046,0.044336441,0.297711666,1
17043,-0.029305595,-0.932024421,-1.346673054,1
17044,0.143760036,-0.486878546,0.171456715,1
17045,0.013587221,-0.377731801,-0.469465454,1
17046,0.420536803,-0.400731165,-0.145580216,1
17047,-0.059617042,-0.113734817,0.117846954,1
17048,-0.141032534,-0.375547312,-0.085053001,1
17049,-0.371017552,0.661868172,-0.921669983,1
17050,0.375482928,2.133136275,1.484918296,1
17051,0.277540821,-0.132508073,-1.932202884,2
17052,0.031848459,-0.170708049,0.494007005,1
17053,-0.107410858,-0.630727699,-0.021498921,1
17054,0.017900722,-0.51032072,0.329400446,1
17055,-0.117930278,-0.259233514,0.213326881,1
17056,-0.032328942,-0.394778236,0.345291858,1
17057,-0.025018311,-0.11031238,0.026810019,1
17058,-0.16166914,-0.397330515,-0.101132515,1
17059,-0.90141839,0.528603612,-1.467362694,2
17060,-0.072503124,-0.442701651,0.34405408,1
17061,-0.088591289,0.207680646,0.571934227,1
17062,0.243132906,-0.184782788,0.168631635,1
17063,-0.246527009,0.846288485,0.480049778,1
17064,0.094068085,0.037715535,0.323999592,1
17065,-0.30261304,1.472083442,-0.918051615,1
17066,-0.157866355,-0.475847305,-0.299077985,1
17067,0.213369005,-0.593293476,0.296420986,1
17068,-0.145812551,-0.123094652,-0.387007421,1
17069,0.211123776,1.142547601,0.550638607,1
17070,-0.438814009,0.492178453,-0.160106535,1
17071,0.020429014,-0.369965606,0.128518891,1
17072,0.109906118,-0.10604275,0.371918738,1
17073,0.010478128,-0.401572734,0.405405918,1
17074,-0.012373717,-0.422883362,0.396891619,1
17075,0.535940959,-0.826777225,-0.267368952,1
17076,0.277183865,0.009498125,0.046829346,1
17077,0.382596622,-0.575822188,0.487957501,1
17078,-0.149467658,-0.213896761,0.092703922,1
17079,-0.274485873,-0.243011471,-0.58997428,1
17080,-0.498659656,0.873138686,-1.249100913,2
17081,-0.129291653,-0.082453493,0.003052016,1
17082,-0.088286007,0.102967989,-0.398586808,1
17083,-0.301644136,0.224920189,-0.770411806,1
17084,-0.013851484,2.022504879,1.819038388,1
17085,0.153639343,-0.069523271,0.141038718,1
17086,0.268458293,-0.209800519,0.149549492,1
17087,0.325884475,-0.288480982,0.522226422,1
17088,0.064718132,1.406519474,0.285318735,1
17089,-0.164838336,-0.231763288,0.144082823,1
17090,-0.143575343,-0.228278971,0.238869581,1
17091,-0.096938196,-0.048466963,-0.051163644,1
17092,0.447774998,0.450450316,-0.121115553,1
17093,-0.680449614,0.058067217,-3.658134823,2
17094,-0.033410005,-0.241552912,0.301448128,1
17095,-0.322842763,0.022434895,-0.242416934,1
17096,-0.064764316,-0.238813112,0.33115459,1
17097,-0.078391952,-0.407016515,0.379560768,1
17098,-0.142266276,-0.871241384,-1.442343955,2
17099,-0.139176044,-0.239903389,0.301055681,1
17100,-0.094158048,0.322115953,-0.604219891,1
17101,-0.002229268,-0.111975864,0.30738526,1
17102,-0.145503065,0.082158943,0.327877794,1
17103,0.330350214,0.082306192,0.278657904,1
17104,0.002871064,-0.492233808,0.331516627,1
17105,-0.029980935,-0.243852925,0.456811271,1
17106,0.008793021,-0.521462937,-0.330868941,1
17107,-0.278542898,3.174607559,-0.226245061,1
17108,0.62966002,0.851449572,-0.084252324,1
17109,-0.068333251,0.133142756,0.435109338,1
17110,-0.099217165,0.11398252,0.58457467,1
17111,0.070152323,-0.120757377,0.339888546,1
17112,-0.072937072,-0.212880965,0.315871706,1
17113,-0.644037384,0.920100723,-1.957815576,2
17114,0.328826438,-0.055629546,0.456858843,1
17115,-0.130314539,-0.072593334,-0.016144149,1
17116,-0.054879151,-0.38798883,0.304344545,1
17117,0.019461114,-0.35459659,-0.20233973,1
17118,-0.048304565,-0.003637473,0.504189855,1
17119,-0.452771128,-0.078040187,-1.098682839,1
17120,1.054612918,-0.180395652,0.438244676,1
17121,0.378180735,-0.32337712,-0.689873549,1
17122,-0.123970816,-0.13086776,0.21607345,1
17123,0.035298196,-0.408316521,0.333166632,1
17124,-0.08771046,0.142028235,0.558938002,1
17125,-0.088045061,-0.218728274,0.312303299,1
17126,-0.176821279,-0.111274774,0.191316249,1
17127,0.281570993,6.795624147,2.592020104,1
17128,-0.08443145,0.084884136,-0.159810018,1
17129,-0.102893987,1.174946842,1.170381943,1
17130,-0.56545201,2.112296827,-0.218833088,1
17131,-0.000999641,-0.447285001,0.382162856,1
17132,-0.193853364,-0.041059268,0.016366993,1
17133,-0.166063061,-0.350319487,-0.32583932,1
17134,-0.176946851,-0.233948078,-0.206486637,1
17135,-0.125152255,-0.513161098,-0.137536528,1
17136,-0.028819388,-0.149450567,0.48609727,1
17137,0.070115683,-0.42356623,0.409011395,1
17138,-0.063043984,-0.418791396,-0.513076315,1
17139,-0.016059741,1.062607009,0.604094912,1
17140,-0.191671477,0.380839982,-0.486750142,1
17141,0.051865188,-0.481586827,0.261179653,1
17142,-0.061609017,-0.429393916,0.310954324,1
17143,-0.23861048,-0.098056679,0.016914366,1
17144,0.168425475,0.825380177,0.370339492,1
17145,-0.014253197,-0.254290424,-0.057414555,1
17146,-0.090017624,-0.368445346,0.361151751,1
17147,0.389040548,0.002928434,-0.074461241,1
17148,-0.055804883,-0.400646432,-0.168226399,1
17149,-0.011049972,-0.291154565,0.310370767,1
17150,-0.223447136,0.366564157,-0.485917504,1
17151,-0.010142924,-0.424877769,0.252135966,1
17152,-0.149346631,4.761923897,2.977211941,1
17153,-0.027872654,-0.447271534,0.251281145,1
17154,-0.034172428,-0.464259538,0.267089661,1
17155,-0.253829321,-0.737067157,-1.712556036,2
17156,-0.092793885,-0.069730136,0.333670289,1
17157,0.300120307,0.039566287,0.476021942,1
17158,0.456932481,-0.007196772,0.544973152,1
17159,-0.102025103,0.119444451,0.110300974,1
17160,-0.079242353,1.471022746,1.144477155,1
17161,0.04578673,-0.448989012,0.308958407,1
17162,-0.036303434,0.253204768,-0.122322493,1
17163,-0.038604123,-0.444902417,0.242044466,1
17164,-0.119048626,-0.250076828,0.181874665,1
17165,-0.021704486,-0.198567266,0.461931683,1
17166,0.083085099,-0.272919609,0.416632286,1
17167,0.255716667,-0.121317772,0.297191752,1
17168,-0.040451041,-0.404099058,0.175302116,1
17169,-0.079041577,-0.457236096,0.346692144,1
17170,-0.013380818,-0.458965694,0.353768393,1
17171,0.159905182,-0.452904059,-0.381222927,1
17172,-0.429329077,0.153097804,-1.093276883,1
17173,-0.011737114,-0.169213773,0.451625098,1
17174,0.048058704,-0.331361743,0.418631136,1
17175,-0.148292116,0.224596391,0.446317764,1
17176,-0.192639977,0.341514419,-0.122230408,1
17177,0.087711267,-0.098824782,0.113051083,1
17178,-0.034304253,-0.297545193,0.400566851,1
17179,0.341652065,0.055670303,0.494207746,1
17180,-0.523991055,0.311782573,-0.96528846,1
17181,-0.039880273,0.087688328,0.595302147,1
17182,-0.215839057,-0.3773625,-0.129466443,1
17183,-0.439950139,-0.240499125,-0.717525971,1
17184,-0.253732764,0.551222032,0.410256592,1
17185,0.031022783,0.306942439,0.731013469,1
17186,0.014693655,-0.315621919,0.000901982,1
17187,0.258538468,-0.085821976,-1.26737892,1
17188,-0.136761859,-0.204085486,0.145566136,1
17189,-0.03105711,-0.070453203,0.246038066,1
17190,-0.028558348,-0.183427591,0.322284514,1
17191,0.421184638,-0.637299505,-0.239073017,1
17192,-0.168726068,0.027752077,0.073936417,1
17193,-0.255282091,-0.025864134,-0.643476253,1
17194,-0.065395901,0.001085568,0.459576203,1
17195,-0.139147725,-0.294985753,-0.755461475,1
17196,0.301188081,0.107300103,0.111768069,1
17197,-0.003096375,-0.033354848,0.489136794,1
17198,-0.189794053,-0.610511804,-0.667920326,1
17199,-0.06631857,-0.540357007,-0.220264734,1
17200,0.135779682,0.131523157,0.133290416,1
17201,-0.23888546,0.365314025,0.246697622,1
17202,0.050271736,-0.465266399,0.390991224,1
17203,0.005633919,-0.389445993,0.011754755,1
17204,-0.802868586,1.062802262,-1.110254101,2
17205,0.162977784,-0.283289727,-0.907605741,1
17206,-0.043786855,-0.230685626,0.308812834,1
17207,-0.089030273,-0.193947968,-0.094487359,1
17208,-0.059220122,0.459816758,0.92503153,1
17209,0.0693472,0.013875847,0.105996591,1
17210,0.076657912,0.616527629,-0.095458503,1
17211,-0.17372231,-0.249407837,0.171648925,1
17212,-0.774602828,1.665753777,-2.650902628,2
17213,-0.590737667,0.075042232,-1.448782813,2
17214,0.095573865,0.398629249,0.561870166,1
17215,-0.077620344,-0.452289112,0.11779232,1
17216,-0.09899832,-0.178296643,0.254967323,1
17217,-0.155123418,-0.089726038,0.285649132,1
17218,-0.177755828,-0.103522383,0.067080428,1
17219,-0.095176191,0.164554659,-0.733658335,1
17220,-0.120627547,-0.159963838,0.292977019,1
17221,-0.085798437,-0.060914517,0.55323334,1
17222,0.1568695,0.53354294,0.333415457,1
17223,-0.426622519,0.442962702,-0.667930426,1
17224,0.152328762,0.160820185,0.389157933,1
17225,0.008111984,-0.028288651,-0.895792866,1
17226,0.168509982,0.279900362,0.529881913,1
17227,0.173700914,2.330659229,0.815559137,1
17228,0.147730719,-0.509417379,0.404198448,1
17229,-0.315317003,0.035327577,-2.375716001,2
17230,-0.11840261,-0.319911851,0.186142219,1
17231,-0.230371487,-0.515986889,-0.144154406,1
17232,-0.204691122,-0.21453183,-0.070774228,1
17233,-0.40872043,-0.613037806,-2.178029862,2
17234,-0.361855479,0.254916678,-0.250066462,1
17235,0.065175536,-0.334101356,0.373687175,1
17236,-0.027179641,0.265301768,0.214088322,1
17237,-0.219829905,0.01476689,-0.1904329,1
17238,0.015551977,0.053759015,0.040856363,1
17239,-0.108361152,-0.544456518,-0.369225592,1
17240,0.137342021,0.624835981,-0.446800962,1
17241,0.081152624,-0.512935081,0.398895509,1
17242,3.140228565,-1.050134868,1.146688836,1
17243,-0.038227067,-0.01519415,-0.321037866,1
17244,-0.039825432,-0.397259955,0.33757299,1
17245,0.260163904,1.247396907,-0.030136022,1
17246,-0.053835383,0.853341649,0.868158379,1
17247,-0.222237808,-0.435243749,-0.307458767,1
17248,0.147495582,-0.292026796,0.218285087,1
17249,-0.356561456,-0.648397763,-2.741780234,2
17250,-0.701828811,1.477927247,-4.792913952,2
17251,0.03653402,0.647048125,-0.849514248,1
17252,1.055435028,-0.721656085,0.273608589,1
17253,-0.068570153,-0.248870496,0.34313802,1
17254,0.241165029,-0.270494866,0.12331852,1
17255,-0.593778843,1.490509408,-1.082462716,2
17256,0.199459811,-0.100960761,0.449633986,1
17257,-0.147944282,0.096859033,0.273716812,1
17258,-0.087571497,1.442643889,1.179260083,1
17259,0.012496865,-0.756179298,-1.905603161,2
17260,-0.02478074,0.148720009,0.336696702,1
17261,-0.014026763,-0.908079935,-1.863378776,2
17262,0.219202661,-0.376801006,-0.677700718,1
17263,0.262431894,1.745229609,-0.713476213,1
17264,-0.013924173,-0.281770495,0.275067581,1
17265,-0.398508327,-0.309570831,-6.152963402,2
17266,0.227697394,-0.225048639,-0.039225771,1
17267,-0.042019154,-0.15792194,0.432663893,1
17268,-0.084061207,-0.310919801,0.349918299,1
17269,0.101530672,0.294678372,0.532174185,1
17270,0.450956708,0.139798845,0.113624501,1
17271,0.024616577,-0.397832442,0.377510586,1
17272,0.246376791,-0.17425341,0.523561301,1
17273,0.014499169,-0.459948644,0.224089692,1
17274,-0.062884318,0.168205279,0.279179087,1
17275,0.006126484,-0.501935779,0.362719482,1
17276,-0.285553197,1.043753502,-1.149137112,2
17277,0.148295655,-0.591590845,-0.081091885,1
17278,-0.007642147,-0.256414542,0.280195551,1
17279,-0.252104,0.477451457,0.14380147,1
17280,-0.049728224,0.181949488,0.709067522,1
17281,-0.387947164,-0.010879054,-0.756030885,1
17282,-0.023389453,0.111956744,0.493692305,1
17283,-0.034802331,0.0992247,0.314289642,1
17284,-0.039127443,-0.310609365,0.314928617,1
17285,0.087352421,-0.006795954,0.170732644,1
17286,0.420992687,0.100489128,0.19450674,1
17287,-0.038414311,-0.335818868,0.384660752,1
17288,-0.225287243,0.198210348,0.12759759,1
17289,-0.082089182,-0.270819824,0.102425347,1
17290,0.047201823,-0.547195006,-1.865842347,2
17291,-0.142258759,-0.064581747,0.283881588,1
17292,1.351563626,1.418678531,-0.96693907,1
17293,-0.055661902,-0.546730761,0.003116976,1
17294,0.056089711,-0.011313798,0.074642913,1
17295,-0.059878451,0.106210089,0.514740122,1
17296,0.127169255,0.98860373,0.535159928,1
17297,-0.13391558,0.15233455,-0.09031244,1
17298,-0.180330749,0.119854853,0.329718929,1
17299,0.0710742,0.109309074,0.346969256,1
17300,-0.029491929,-0.415354629,0.048528741,1
17301,-0.079031604,-0.357716455,0.275076239,1
17302,-0.019711016,-0.178477395,-0.021853464,1
17303,-0.057345505,-0.360425182,-0.042640322,1
17304,0.516114211,-0.333903544,0.387636009,1
17305,-0.115851072,1.499076244,0.237205517,1
17306,-0.259992138,-0.145523712,-1.258189552,1
17307,-0.265396852,-0.094163794,-0.528416587,1
17308,-0.068294803,-0.657725775,-0.468387696,1
17309,-0.029721358,0.212386598,0.290818597,1
17310,-0.067912883,-0.219942487,0.238805662,1
17311,0.524210783,0.500916379,-3.714073302,2
17312,-0.102239631,-0.413722907,0.152594469,1
17313,-0.02122157,-0.226467976,0.433567845,1
17314,-0.085181458,-0.20582883,0.24366483,1
17315,-0.134545737,-0.40686346,-0.28814673,1
17316,-0.189265523,-0.439804084,-0.031176047,1
17317,0.045580721,-0.349111214,0.325921528,1
17318,-0.21584854,-0.111453678,-0.37575928,1
17319,0.126655158,-0.508834236,0.364267378,1
17320,0.248567241,0.00135762,0.594905013,1
17321,0.145469666,0.022447312,0.205777719,1
17322,0.547423129,-0.193338458,-0.504275921,1
17323,-0.517993755,-0.307224362,-1.976172955,2
17324,-0.005857544,-0.452668052,0.108425112,1
17325,-0.018937157,-0.180319544,0.44098617,1
17326,-0.000841394,-0.155161571,0.379156175,1
17327,0.096167346,-0.220013067,0.144556177,1
17328,0.466847257,0.087012076,0.571097795,1
17329,-0.027065261,0.312535155,0.687656023,1
17330,0.048152994,-0.44977618,0.403759228,1
17331,0.039875009,0.335310385,-0.313822175,1
17332,-0.785766264,-0.494073189,-4.199482067,2
17333,-0.635706743,-0.343987259,-1.55967548,2
17334,-0.118954391,-0.663554379,-0.949476088,1
17335,-0.060246552,-0.237259717,0.263892397,1
17336,0.435461193,-0.095076774,-0.330847969,1
17337,-0.036551095,-0.256036536,0.427684798,1
17338,-0.100107869,-0.146072496,-0.131143809,1
17339,0.025424745,0.12180399,0.399277785,1
17340,-0.3930273,0.761334094,-0.489744974,1
17341,-0.107938869,0.279527625,0.269779783,1
17342,0.374966244,0.031535673,0.318762205,1
17343,0.483265195,-0.584205333,0.489759358,1
17344,-0.028042107,-0.175777297,-0.039567996,1
17345,-0.162267629,0.020844129,-0.141782231,1
17346,0.14636328,-0.147325532,0.327543681,1
17347,-0.040053485,-0.04555028,0.309320077,1
17348,-0.134029071,-0.476552504,-0.028109671,1
17349,-0.039939854,-0.188557441,0.379171669,1
17350,0.035909123,-0.186908688,0.487110371,1
17351,-0.068447522,-0.398479117,0.314133752,1
17352,-0.021477781,-0.332224696,0.348621652,1
17353,-0.237986069,0.958161483,0.61699109,1
17354,-0.054705653,-0.197311722,0.361299877,1
17355,-0.145030407,1.982375703,1.398604768,1
17356,0.175442987,-0.256100208,0.322842594,1
17357,-0.153916937,-0.37243685,-0.357783493,1
17358,0.237030498,-0.584184153,0.100534107,1
17359,-0.167188885,-0.423612531,-0.009123367,1
17360,0.125276354,-0.527847792,0.406768524,1
17361,-0.121369425,-0.507123456,-0.041884944,1
17362,0.037002074,0.031289023,0.224346909,1
17363,-0.09307839,-0.560565384,-2.136366558,2
17364,0.669348954,0.171634868,-0.440976206,1
17365,-0.068546135,-0.004622506,0.55692683,1
17366,0.115891132,0.120068228,0.207106323,1
17367,0.038970179,-0.260534111,0.46900984,1
17368,-0.059092148,-0.37756538,0.335888902,1
17369,0.230139964,0.29105165,-0.182494294,1
17370,-0.036775362,-1.068226901,-1.464334619,1
17371,0.76607366,-0.11573893,0.56611782,1
17372,-0.001320202,-0.514732091,0.064775834,1
17373,-0.21954075,-0.151110032,-0.089972719,1
17374,-0.098883604,-0.229055573,0.378980965,1
17375,0.00028576,0.13585656,0.166769728,1
17376,-0.335371106,-0.144335384,-1.865207592,2
17377,0.021715485,-0.180913249,0.419252144,1
17378,0.027647987,-0.300867492,0.292291434,1
17379,-0.057869711,-0.44550702,0.094919269,1
17380,0.130418813,-0.167356135,-0.392008089,1
17381,-0.069795698,-0.416397782,0.336332895,1
17382,0.080613112,0.089696667,0.185085224,1
17383,0.195571294,-0.147454918,0.170936217,1
17384,-0.06778329,0.900245377,0.821659741,1
17385,0.035630446,-0.394876354,0.39441857,1
17386,-0.018946638,-0.216794572,0.02278256,1
17387,0.087592965,0.898937463,0.881438714,1
17388,0.012175778,-0.303404967,0.399943408,1
17389,0.005290521,0.257122241,-0.38972602,1
17390,-0.082896002,0.216110792,0.254308912,1
17391,-0.239582958,-0.455065019,-0.465166123,1
17392,-0.269452782,0.271899975,-1.494623286,2
17393,-0.08926146,-0.364173121,0.16167514,1
17394,-0.058140055,-0.319298872,0.095389399,1
17395,0.143629996,-0.31368835,-0.667997423,1
17396,0.26195987,-0.022108638,0.583428311,1
17397,0.0145415,0.387402394,0.65546005,1
17398,-0.38087124,0.184072477,-0.318690787,1
17399,-0.215011338,1.380484537,0.601127428,1
17400,-0.043566655,-0.382992776,0.276977206,1
17401,-0.037128853,-0.152434594,-0.055188841,1
17402,-0.401320321,-0.073875578,-0.583919753,1
17403,0.025271074,0.075622543,0.639244813,1
17404,0.47218445,0.499037775,-0.421010323,1
17405,-0.259647443,-0.439106621,-0.669894469,1
17406,0.12996858,-0.065652733,0.455098936,1
17407,-0.356219894,0.378603555,-0.879741687,1
17408,-0.228204159,1.747052576,-2.518815616,2
17409,-0.026814393,-0.036410348,0.492410949,1
17410,0.106081353,-0.194144168,-0.02248433,1
17411,0.100491919,0.05489059,0.410124394,1
17412,-0.061666618,-0.238075177,0.164588984,1
17413,-0.214685641,-0.130320269,0.140124686,1
17414,-0.076416521,-0.377364271,0.37354723,1
17415,0.032311942,0.45297382,0.563952276,1
17416,0.084191473,-0.510207195,-0.079805948,1
17417,-0.125396537,-0.594734867,-0.106860537,1
17418,-0.044923732,-0.088698789,0.241647088,1
17419,-0.111225695,-0.297626584,0.316960477,1
17420,-0.046283525,-0.302676905,-0.744710685,1
17421,-0.042217774,0.278328929,0.024072279,1
17422,-0.103142504,-0.388557264,0.220664578,1
17423,1.655748627,-0.404116057,-4.591452072,2
17424,-0.546712594,-0.863209088,-1.924796651,2
17425,-0.215095244,0.632367333,0.558882259,1
17426,-0.151039435,-0.286254699,0.066923996,1
17427,-0.026482126,-0.44224157,0.252458559,1
17428,-0.302489339,-0.645845003,-1.383282022,2
17429,0.055563201,0.7123171,-0.13535659,1
17430,0.505377233,-0.687041518,0.058833046,1
17431,-0.0254386,-0.401806777,0.218251216,1
17432,-0.095465815,-0.149416981,0.310198167,1
17433,0.229098299,0.024789085,-1.303978269,2
17434,-0.027846453,-0.212153989,0.124171708,1
17435,0.106352298,0.912394328,-1.416536571,2
17436,0.226771006,-0.081151698,0.047757004,1
17437,-0.382315992,-0.792482519,-1.933737307,2
17438,-0.023362058,-0.483189385,-0.194411757,1
17439,0.011989179,-0.340415333,0.459459534,1
17440,-0.033079958,-0.112344255,0.309667644,1
17441,-0.094399272,-0.146842763,0.349299893,1
17442,0.397982252,-1.116943721,-1.652532783,2
17443,-0.46353309,0.23238768,-2.390867049,2
17444,-0.056074819,-0.438777863,0.351325544,1
17445,-0.094306959,-0.395622815,0.33452717,1
17446,0.007352749,-0.243849937,0.256449256,1
17447,-0.17681162,-0.027290672,0.094097261,1
17448,-0.122398996,0.015021332,0.201115723,1
17449,-0.32416709,0.287381553,-0.206398097,1
17450,-0.041056246,-0.287989773,0.382443805,1
17451,-0.104120806,-0.247292228,0.043807244,1
17452,-0.072082898,-0.812934283,-0.810019159,1
17453,-0.041576373,-0.021941725,0.617335143,1
17454,-0.08238706,-0.201893813,-0.011569351,1
17455,0.127205563,-0.503887404,0.405399469,1
17456,0.002596307,-0.390842377,-0.085945206,1
17457,-0.037882436,-0.346177489,0.045905802,1
17458,0.076105982,-0.23178304,0.385684947,1
17459,-0.004580167,-0.110721796,0.297593102,1
17460,0.024346807,-0.421588313,0.131298314,1
17461,0.142503068,-0.043060426,0.482687586,1
17462,-0.227315512,0.201781437,-0.264179089,1
17463,-0.049358623,-0.141508163,0.330332281,1
17464,-0.058592868,-0.099378052,0.305822883,1
17465,0.055150919,-0.081750611,0.400000372,1
17466,0.070798151,0.650464414,0.503459657,1
17467,-0.120008193,0.020202844,0.287548767,1
17468,0.034167362,-0.277692442,0.431402492,1
17469,-0.092288547,-0.189214491,0.266329652,1
17470,-0.222953254,0.604895392,-2.84840503,2
17471,-0.086525496,0.125789262,0.575314192,1
17472,-0.122353821,-0.359300877,0.094949858,1
17473,-0.087389632,-0.557593196,-0.532255419,1
17474,0.018345138,-0.362447497,-0.064838913,1
17475,-0.041043591,-0.036314487,0.299064795,1
17476,0.537280487,-0.357722118,0.410218381,1
17477,-0.072627733,-0.518633239,0.112008359,1
17478,-0.003550892,-0.45483603,0.272890744,1
17479,0.489954009,-0.289962697,-0.126046557,1
17480,-0.140977092,-0.419742275,0.094786721,1
17481,0.279826016,-0.0086249,0.300555296,1
17482,-0.049759668,-0.415429222,0.267491007,1
17483,5.785824056,-0.637099251,2.216494336,1
17484,-0.347582792,-0.213652354,-0.904159279,1
17485,-0.111023077,-0.335024353,0.251779763,1
17486,0.093516838,-0.323663799,0.337518267,1
17487,-0.095074864,-0.442294821,-0.0340508,1
17488,-0.011823045,-0.484319288,0.179546776,1
17489,-0.043061055,-0.265337495,-0.90259863,1
17490,-0.036564348,0.13238202,-0.186035308,1
17491,-0.087024054,-0.337764395,0.244315653,1
17492,0.008524208,-0.445165214,0.37604024,1
17493,-0.181014078,-0.605041818,-0.360169064,1
17494,0.382364296,-0.344066745,0.450567169,1
17495,-0.117730781,-0.676233851,-0.275003805,1
17496,-0.180546151,0.36735231,0.426036372,1
17497,0.971018674,0.047029867,0.493843144,1
17498,-0.15513874,0.478409744,0.419320258,1
17499,-0.562182411,-0.335359335,-2.407087366,2
17500,-0.36727553,-0.644670487,-1.571686498,2
17501,-0.114949847,0.627973904,0.335543749,1
17502,-0.69636279,1.034887829,-0.721251008,1
17503,0.086616151,0.578015635,-0.901440069,1
17504,-0.129553468,-0.585391036,-2.160965713,2
17505,-0.024079113,0.592796858,0.98193924,1
17506,0.485990715,0.15556601,0.17219973,1
17507,0.115161942,-0.322492473,0.372818276,1
17508,0.095503081,-1.025070305,-1.01365232,1
17509,-0.10112936,-0.032578748,0.431579129,1
17510,0.114551412,-0.438389171,-0.283985759,1
17511,0.099807988,-0.115165663,0.038779972,1
17512,-0.049422563,-0.550995354,-0.170590564,1
17513,0.020792875,-0.445917933,0.393430992,1
17514,-0.576956691,-0.189967251,-3.095575792,2
17515,0.052611183,-0.485529667,0.375727014,1
17516,-0.065385523,0.29816999,0.806561847,1
17517,-0.185366363,-0.37458056,-0.628228355,1
17518,-0.058271692,0.09047859,0.381060595,1
17519,-0.040641639,0.092070701,-0.027525038,1
17520,-0.123821244,-0.324395235,0.189427729,1
17521,-0.202095552,-0.129368328,-0.05499606,1
17522,-0.154563096,0.000436423,-0.302541531,1
17523,0.029942411,-0.368718715,0.430932338,1
17524,0.1513285,-0.509169227,-0.139244185,1
17525,0.256818213,0.674714319,0.477404598,1
